far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
rohwer1-9514,9-rohwer,Los Angeles,CA,Cleveland,OH,1945-11-06 00:00:00,33.973951,-118.248405,41.489381,-81.667486
rohwer1-9515,9-rohwer,Lodi,CA,Bridgeton,NJ,1944-08-25 00:00:00,38.111356,-121.172415,39.3762,-75.1617
rohwer1-9516,9-rohwer,Gardena,CA,Hawthorne,CA,1945-11-16 00:00:00,33.888315,-118.295256,33.914775,-118.348083
rohwer1-9518,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-06-04 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9520,9-rohwer,French Camp,CA,Ann Arbor,MI,1943-05-20 00:00:00,37.883775,-121.290405,42.266638,-83.849042
rohwer1-9522,9-rohwer,Stockton,CA,Lodi,CA,1945-09-07 00:00:00,37.672196,-121.298794,38.111356,-121.172415
rohwer1-9523,9-rohwer,Sacramento,CA,Chicago,IL,1943-08-30 00:00:00,38.380456,-121.555406,41.88531,-87.62213
rohwer1-9524,9-rohwer,Whittier,CA,Whittier,CA,1945-08-17 00:00:00,34.004311,-118.0441,34.004311,-118.0441
rohwer1-9525,9-rohwer,Los Angeles,CA,Chicago,IL,1945-03-26 00:00:00,33.973951,-118.248405,41.88531,-87.62213
rohwer1-9531,9-rohwer,Torrance,CA,Croyden,PA,1945-04-01 00:00:00,33.835665,-118.303805,40.090878,-74.887554
rohwer1-9532,9-rohwer,Torrance,CA,Trenton,NJ,1945-06-26 00:00:00,33.835665,-118.303805,40.280531,-74.712018
rohwer1-9533,9-rohwer,Torrance,CA,Trenton,NJ,1945-06-26 00:00:00,33.835665,-118.303805,40.280531,-74.712018
rohwer1-9534,9-rohwer,Torrance,CA,Trenton,NJ,1945-06-26 00:00:00,33.835665,-118.303805,40.280531,-74.712018
rohwer1-9535,9-rohwer,Los Angeles,CA,Benton Harbor,MI,1945-11-06 00:00:00,33.973951,-118.248405,42.14338,-86.348568
rohwer1-9536,9-rohwer,Los Angeles,CA,Hartford,WI,1945-06-25 00:00:00,33.973951,-118.248405,43.357616,-88.319032
rohwer1-9537,9-rohwer,Los Angeles,CA,Hartford,WI,1945-06-29 00:00:00,33.973951,-118.248405,43.357616,-88.319032
rohwer1-9538,9-rohwer,Los Angeles,CA,Benton Harbor,MI,1945-11-06 00:00:00,33.973951,-118.248405,42.14338,-86.348568
rohwer1-9539,9-rohwer,,,Benton Harbor,MI,1945-11-06 00:00:00,,,42.14338,-86.348568
rohwer1-9540,9-rohwer,Los Angeles,CA,Baroda,MI,1945-04-11 00:00:00,33.973951,-118.248405,41.949647,-86.475504
rohwer1-9541,9-rohwer,Los Angeles,CA,Benton Harbor,MI,1945-11-06 00:00:00,33.973951,-118.248405,42.14338,-86.348568
rohwer1-9542,9-rohwer,Los Angeles,CA,Benton Harbor,MI,1945-11-06 00:00:00,33.973951,-118.248405,42.14338,-86.348568
rohwer1-9543,9-rohwer,Lomita,CA,Minneapolis,MN,1945-05-15 00:00:00,33.79224,-118.31507,44.984577,-93.269097
rohwer1-9544,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-10-18 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9545,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-10-18 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9547,9-rohwer,Los Angeles,CA,Los Angeles,CA,1945-10-18 00:00:00,33.973951,-118.248405,33.973951,-118.248405
rohwer1-9548,9-rohwer,Los Angeles,CA,New York City,NY,1944-09-08 00:00:00,33.973951,-118.248405,40.750422,-73.996328
rohwer1-9549,9-rohwer,Long Beach,CA,Los Angeles,CA,1945-11-09 00:00:00,33.804309,-118.200957,33.973951,-118.248405
rohwer1-9550,9-rohwer,Los Angeles,CA,New York City,NY,1944-09-08 00:00:00,33.973951,-118.248405,40.750422,-73.996328
rohwer1-9551,9-rohwer,Lomita,CA,St. Paul,MN,1945-04-26 00:00:00,33.79224,-118.31507,44.951483,-93.090649
