far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
minidoka1-7829,8-minidoka,Seattle,WA,Salt Lake City,UT,1945-03-09 00:00:00,47.432251,-121.803388,40.756095,-111.900719
minidoka1-7830,8-minidoka,Seattle,WA,Salt Lake City,UT,1945-06-20 00:00:00,47.432251,-121.803388,40.756095,-111.900719
minidoka1-7831,8-minidoka,,,Salt Lake City,UT,1945-06-20 00:00:00,,,40.756095,-111.900719
minidoka1-7832,8-minidoka,Seattle,WA,Los Angeles,CA,1945-05-28 00:00:00,47.432251,-121.803388,33.973951,-118.248405
minidoka1-7833,8-minidoka,Seattle,WA,Los Angeles,CA,1945-08-27 00:00:00,47.432251,-121.803388,33.973951,-118.248405
minidoka1-7834,8-minidoka,Seattle,WA,Los Angeles,CA,1945-06-30 00:00:00,47.432251,-121.803388,33.973951,-118.248405
minidoka1-7835,8-minidoka,Seattle,WA,Los Angeles,CA,1945-06-30 00:00:00,47.432251,-121.803388,33.973951,-118.248405
minidoka1-7836,8-minidoka,Stockton,CA,Clearfield,UT,1945-01-15 00:00:00,37.672196,-121.298794,41.120367,-112.06076
minidoka1-7837,8-minidoka,Seattle,WA,Burley,ID,1945-09-05 00:00:00,47.432251,-121.803388,42.399472,-113.848558
minidoka1-7838,8-minidoka,Puyallup,WA,Burley,ID,1945-09-05 00:00:00,47.212822,-122.317148,42.399472,-113.848558
minidoka1-7839,8-minidoka,Seattle,WA,Burley,ID,1943-04-10 00:00:00,47.432251,-121.803388,42.399472,-113.848558
minidoka1-7840,8-minidoka,Portland,OR,Portland,OR,1945-10-12 00:00:00,45.507856,-122.690794,45.507856,-122.690794
minidoka1-7841,8-minidoka,Portland,OR,Portland,OR,1945-10-12 00:00:00,45.507856,-122.690794,45.507856,-122.690794
minidoka1-7842,8-minidoka,Portland,OR,Portland,OR,1945-10-12 00:00:00,45.507856,-122.690794,45.507856,-122.690794
minidoka1-7843,8-minidoka,Portland,OR,Portland,OR,1945-10-11 00:00:00,45.507856,-122.690794,45.507856,-122.690794
minidoka1-7844,8-minidoka,Portland,OR,Portland,OR,1945-10-12 00:00:00,45.507856,-122.690794,45.507856,-122.690794
minidoka1-7845,8-minidoka,Del Rey,CA,Nyssa,OR,1945-05-05 00:00:00,36.6524,-119.592015,43.627554,-117.207823
minidoka1-7846,8-minidoka,Seattle,WA,Spokane,WA,1943-06-04 00:00:00,47.432251,-121.803388,47.66264,-117.435997
minidoka1-7848,8-minidoka,Seattle,WA,Spokane,WA,1943-06-04 00:00:00,47.432251,-121.803388,47.66264,-117.435997
minidoka1-7849,8-minidoka,Seattle,WA,Spokane,WA,1943-01-25 00:00:00,47.432251,-121.803388,47.66264,-117.435997
minidoka1-7850,8-minidoka,Seattle,WA,Spokane,WA,1943-04-19 00:00:00,47.432251,-121.803388,47.66264,-117.435997
minidoka1-7851,8-minidoka,Seattle,WA,Spokane,WA,1943-03-04 00:00:00,47.432251,-121.803388,47.66264,-117.435997
minidoka1-7853,8-minidoka,Seattle,WA,Seattle,WA,1945-05-30 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7854,8-minidoka,Seattle,WA,Seattle,WA,1945-05-30 00:00:00,47.432251,-121.803388,47.432251,-121.803388
minidoka1-7855,8-minidoka,Seattle,WA,Chicago,IL,1943-04-19 00:00:00,47.432251,-121.803388,41.88531,-87.62213
minidoka1-7856,8-minidoka,Seattle,WA,Ann Arbor,MI,1943-11-16 00:00:00,47.432251,-121.803388,42.266638,-83.849042
minidoka1-7857,8-minidoka,Seattle,WA,Ft. Douglas,UT,1944-02-23 00:00:00,47.432251,-121.803388,,
minidoka1-7858,8-minidoka,Independence,OR,Portland,OR,1945-10-12 00:00:00,44.85123,-123.18677,45.507856,-122.690794
minidoka1-7859,8-minidoka,Independence,OR,Portland,OR,1945-10-12 00:00:00,44.85123,-123.18677,45.507856,-122.690794
minidoka1-7860,8-minidoka,Auburn,WA,Passaic,NJ,1945-10-04 00:00:00,47.309496,-122.264469,40.855103,-74.126916
minidoka1-7861,8-minidoka,,,Passaic,NJ,1945-10-04 00:00:00,,,40.855103,-74.126916
minidoka1-7862,8-minidoka,Troutdale,OR,Jerome,ID,1945-07-24 00:00:00,45.525007,-122.390049,42.736869,-114.374568
minidoka1-7863,8-minidoka,Seattle,WA,Salt Lake City,UT,1945-10-24 00:00:00,47.432251,-121.803388,40.756095,-111.900719
minidoka1-7864,8-minidoka,Seattle,WA,Salt Lake City,UT,1945-10-15 00:00:00,47.432251,-121.803388,40.756095,-111.900719
minidoka1-7865,8-minidoka,Seattle,WA,Salt Lake City,UT,1944-03-22 00:00:00,47.432251,-121.803388,40.756095,-111.900719
minidoka1-7866,8-minidoka,Tacoma,WA,Passaic,NJ,1945-10-04 00:00:00,47.253671,-122.444335,40.855103,-74.126916
minidoka1-7867,8-minidoka,Tacoma,WA,Passaic,NJ,1945-10-04 00:00:00,47.253671,-122.444335,40.855103,-74.126916
minidoka1-7868,8-minidoka,Tacoma,WA,Boise,ID,1944-06-24 00:00:00,47.253671,-122.444335,43.603768,-116.272921
