far_id,camp,pre_city,pre_state,dest_city,dest_state,date_of_final_departure,pre_lat,pre_lng,dest_lat,dest_lng
topaz1-11116,1-topaz,Martinez,CA,Salt Lake City,UT,1943-03-19 00:00:00,37.986421,-122.134976,40.756095,-111.900719
topaz1-11124,1-topaz,Terminus,CA,Provo,UT,1943-09-23 00:00:00,38.114388,-121.144658,40.235053,-111.695558
topaz1-11125,1-topaz,San Francisco,CA,Salt Lake City,UT,1943-09-16 00:00:00,37.776646,-122.417481,40.756095,-111.900719
topaz1-11126,1-topaz,Terminus,CA,Salt Lake City,UT,1943-07-23 00:00:00,38.114388,-121.144658,40.756095,-111.900719
topaz1-11127,1-topaz,San Francisco,CA,Glendale,CA,1945-09-28 00:00:00,37.776646,-122.417481,34.17051,-118.289463
topaz1-11128,1-topaz,San Francisco,CA,Glendale,CA,1945-09-28 00:00:00,37.776646,-122.417481,34.17051,-118.289463
topaz1-11129,1-topaz,San Francisco,CA,Glendale,CA,1945-09-28 00:00:00,37.776646,-122.417481,34.17051,-118.289463
topaz1-11130,1-topaz,,,Glendale,CA,1945-09-28 00:00:00,,,34.17051,-118.289463
topaz1-11131,1-topaz,,,Glendale,CA,1945-09-28 00:00:00,,,34.17051,-118.289463
topaz1-11132,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-19 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11133,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-19 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11134,1-topaz,San Francisco,CA,Cleveland,OH,1945-04-10 00:00:00,37.776646,-122.417481,41.489381,-81.667486
topaz1-11135,1-topaz,San Francisco,CA,Oakland,CA,1945-10-25 00:00:00,37.776646,-122.417481,37.786027,-122.223779
topaz1-11136,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-19 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11137,1-topaz,San Francisco,CA,Ft. Douglas,UT,1944-05-29 00:00:00,37.776646,-122.417481,,
topaz1-11138,1-topaz,San Francisco,CA,Cleveland,OH,1945-03-05 00:00:00,37.776646,-122.417481,41.489381,-81.667486
topaz1-11139,1-topaz,Newcastle,CA,Denver,CO,1944-11-12 00:00:00,38.87407,-121.13328,39.760189,-104.996553
topaz1-11140,1-topaz,Newcastle,CA,Bridgeton,NJ,1945-03-29 00:00:00,38.87407,-121.13328,39.3762,-75.1617
topaz1-11141,1-topaz,Newcastle,CA,Bridgeton,NJ,1945-03-30 00:00:00,38.87407,-121.13328,39.3762,-75.1617
topaz1-11142,1-topaz,Newcastle,CA,Bridgeton,NJ,1945-03-30 00:00:00,38.87407,-121.13328,39.3762,-75.1617
topaz1-11143,1-topaz,Newcastle,CA,Bridgeton,NJ,1945-03-30 00:00:00,38.87407,-121.13328,39.3762,-75.1617
topaz1-11144,1-topaz,Houston,TX,Washington,DC,1944-11-30 00:00:00,29.813142,-95.309789,38.911936,-77.016719
topaz1-11145,1-topaz,Berkeley,CA,Berkeley,CA,1945-08-15 00:00:00,37.860576,-122.29673,37.860576,-122.29673
topaz1-11146,1-topaz,,,Berkeley,CA,1945-08-15 00:00:00,,,37.860576,-122.29673
topaz1-11151,1-topaz,Redwood City,CA,Bingham,UT,1945-03-02 00:00:00,37.381144,-122.334825,,
topaz1-11152,1-topaz,Sacramento,CA,Reno,NV,1944-02-05 00:00:00,38.380456,-121.555406,39.525749,-119.813051
topaz1-11153,1-topaz,Oakland,CA,San Francisco,CA,1945-09-06 00:00:00,37.786027,-122.223779,37.776646,-122.417481
topaz1-11154,1-topaz,Oakland,CA,San Francisco,CA,1945-09-06 00:00:00,37.786027,-122.223779,37.776646,-122.417481
topaz1-11155,1-topaz,Oakland,CA,San Francisco,CA,1945-09-06 00:00:00,37.786027,-122.223779,37.776646,-122.417481
topaz1-11156,1-topaz,Oakland,CA,San Francisco,CA,1945-09-06 00:00:00,37.786027,-122.223779,37.776646,-122.417481
topaz1-11157,1-topaz,Oakland,CA,Oakland,CA,1945-10-26 00:00:00,37.786027,-122.223779,37.786027,-122.223779
topaz1-11158,1-topaz,Oakland,CA,Oakland,CA,1945-10-26 00:00:00,37.786027,-122.223779,37.786027,-122.223779
topaz1-11159,1-topaz,Sacramento,CA,Denver,CO,1944-12-05 00:00:00,38.380456,-121.555406,39.760189,-104.996553
topaz1-11160,1-topaz,Sacramento,CA,Denver,CO,1944-12-05 00:00:00,38.380456,-121.555406,39.760189,-104.996553
topaz1-11162,1-topaz,San Francisco,CA,Delta,UT,1944-04-23 00:00:00,37.776646,-122.417481,39.247056,-112.526542
topaz1-11163,1-topaz,San Francisco,CA,Rochester,NY,1945-01-30 00:00:00,37.776646,-122.417481,43.286024,-77.684264
topaz1-11164,1-topaz,Orange Grove,CA,Rochester,NY,1945-01-30 00:00:00,33.640302,-117.769442,43.286024,-77.684264
topaz1-11166,1-topaz,San Leandro,CA,Ogden,UT,1943-07-03 00:00:00,37.715629,-122.158621,41.244261,-112.007924
topaz1-11167,1-topaz,San Leandro,CA,Ogden,UT,1943-07-03 00:00:00,37.715629,-122.158621,41.244261,-112.007924
topaz1-11168,1-topaz,San Leandro,CA,Ogden,UT,1945-06-25 00:00:00,37.715629,-122.158621,41.244261,-112.007924
topaz1-11169,1-topaz,San Leandro,CA,Ft. Douglas,UT,1944-12-11 00:00:00,37.715629,-122.158621,,
topaz1-11170,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-11 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11171,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-11 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11178,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-19 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11179,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-19 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11180,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-19 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11187,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-19 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11188,1-topaz,San Francisco,CA,San Francisco,CA,1945-09-15 00:00:00,37.776646,-122.417481,37.776646,-122.417481
topaz1-11189,1-topaz,Sacramento,CA,Chicago,IL,1945-09-18 00:00:00,38.380456,-121.555406,41.88531,-87.62213
topaz1-11190,1-topaz,Sacramento,CA,Chicago,IL,1945-09-18 00:00:00,38.380456,-121.555406,41.88531,-87.62213
topaz1-11191,1-topaz,Sacramento,CA,Chicago,IL,1945-04-04 00:00:00,38.380456,-121.555406,41.88531,-87.62213
topaz1-11192,1-topaz,Sacramento,CA,Chicago,IL,1945-09-18 00:00:00,38.380456,-121.555406,41.88531,-87.62213
topaz1-11193,1-topaz,Sacramento,CA,Chicago,IL,1944-05-17 00:00:00,38.380456,-121.555406,41.88531,-87.62213
topaz1-11194,1-topaz,Sacramento,CA,Chicago,IL,1945-04-13 00:00:00,38.380456,-121.555406,41.88531,-87.62213
topaz1-11195,1-topaz,Sacramento,CA,Chicago,IL,1945-04-13 00:00:00,38.380456,-121.555406,41.88531,-87.62213
topaz1-11196,1-topaz,Redwood City,CA,Ft. Douglas,UT,1943-07-21 00:00:00,37.381144,-122.334825,,
topaz1-11197,1-topaz,Redwood City,CA,Berkeley,CA,1945-06-20 00:00:00,37.381144,-122.334825,37.860576,-122.29673
topaz1-11198,1-topaz,Redwood City,CA,Berkeley,CA,1945-06-20 00:00:00,37.381144,-122.334825,37.860576,-122.29673
topaz1-11199,1-topaz,Redwood City,CA,Berkeley,CA,1945-06-20 00:00:00,37.381144,-122.334825,37.860576,-122.29673
topaz1-11200,1-topaz,Redwood City,CA,Berkeley,CA,1945-06-20 00:00:00,37.381144,-122.334825,37.860576,-122.29673
topaz1-11201,1-topaz,Redwood City,CA,Ft. Douglas,UT,1945-05-08 00:00:00,37.381144,-122.334825,,
topaz1-11202,1-topaz,San Francisco,CA,Chicago,IL,1944-01-11 00:00:00,37.776646,-122.417481,41.88531,-87.62213
topaz1-11205,1-topaz,San Francisco,CA,Detroit,MI,1945-09-04 00:00:00,37.776646,-122.417481,42.347021,-83.060184
topaz1-11206,1-topaz,San Francisco,CA,Detroit,MI,1945-09-04 00:00:00,37.776646,-122.417481,42.347021,-83.060184
topaz1-11207,1-topaz,Oakland,CA,Cleveland,OH,1945-04-02 00:00:00,37.786027,-122.223779,41.489381,-81.667486
topaz1-11208,1-topaz,Oakland,CA,San Francisco,CA,1945-10-26 00:00:00,37.786027,-122.223779,37.776646,-122.417481
topaz1-11209,1-topaz,San Francisco,CA,San Francisco,CA,1945-10-26 00:00:00,37.776646,-122.417481,37.776646,-122.417481
