"rowid","a","far_id","camp","pre-evacuation_address","pre-evacuation_state","final_departure_destination","final_departure_state","date_of_final_departure","departure_latitude","departure_longitude","preevacuation_latitude","preevacuation_longitude"
79589,104458,"jerome1-6667","6-jerome","Hanford","CA","Kansas City","MO","1943-03-25 00:00:00",39.102404,-94.598583,36.220468,-119.71776
79590,104460,"jerome1-6669","6-jerome","Fresno","CA","Ann Arbor","MI","1943-03-11 00:00:00",42.266638,-83.849042,36.8411,-119.801015
79591,104465,"jerome1-6674","6-jerome","Artesia","CA","Chicago","IL","1944-01-26 00:00:00",41.88531,-87.62213,33.865395,-118.073148
79592,104466,"jerome1-6675","6-jerome","Artesia","CA","Chicago","IL","1944-01-12 00:00:00",41.88531,-87.62213,33.865395,-118.073148
79593,104468,"jerome1-6677","6-jerome","Selma","CA","Malta","MT","1943-11-09 00:00:00",48.124479,-107.783145,36.57078,-119.61208
79594,104473,"jerome1-6682","6-jerome","Long Beach","CA","Chicago","IL","1943-05-27 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79595,104474,"jerome1-6683","6-jerome","Long Beach","CA","Chicago","IL","1943-05-27 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79596,104477,"jerome1-6686","6-jerome","Fresno","CA","Ann Arbor","MI","1943-02-12 00:00:00",42.266638,-83.849042,36.8411,-119.801015
79597,104509,"jerome1-6718","6-jerome","Pasadena","CA","Ann Arbor","MI","1943-08-17 00:00:00",42.266638,-83.849042,33.786594,-118.298662
79599,104526,"jerome1-6735","6-jerome","Florin","CA","Kalamazoo","MI","1943-04-06 00:00:00",42.264543,-85.561545,39.902424,-122.491767
79600,104527,"jerome1-6736","6-jerome","Florin","CA","Kalamazoo","MI","1943-04-06 00:00:00",42.264543,-85.561545,39.902424,-122.491767
79601,104535,"jerome1-6744","6-jerome","Woodland","CA","Little Rock","AR","1944-06-12 00:00:00",34.746905,-92.280049,38.74388,-121.915653
79602,104536,"jerome1-6745","6-jerome","Woodland","CA","Alexandria","LA","1944-05-08 00:00:00",31.274156,-92.467107,38.74388,-121.915653
79603,104540,"jerome1-6749","6-jerome","Delano","CA","Nisland","UT","1943-05-17 00:00:00",0,0,35.779507,-119.200825
79604,104542,"jerome1-6751","6-jerome","Fresno","CA","Chicago","IL","1943-12-10 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79606,104560,"jerome1-6769","6-jerome","Tacoma","WA","Glencoe","IL","1944-05-23 00:00:00",42.135423,-87.761882,47.253671,-122.444335
79607,104563,"jerome1-6772","6-jerome","Florin","CA","Chicago","IL","1943-06-09 00:00:00",41.88531,-87.62213,39.902424,-122.491767
79608,104564,"jerome1-6773","6-jerome","Fresno","CA","Hinsdale","IL","1944-04-24 00:00:00",41.800683,-87.928173,36.8411,-119.801015
79609,104572,"jerome1-6781","6-jerome","San Pedro","CA","Little Rock","AR","1944-05-17 00:00:00",34.746905,-92.280049,33.753088,-118.253053
79610,104579,"jerome1-6788","6-jerome","Los Angeles","CA","Oak Park","IL","1943-05-19 00:00:00",41.888545,-87.798933,33.973951,-118.248405
79611,104580,"jerome1-6789","6-jerome","Delano","CA","Chicago","IL","1943-11-17 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79613,104595,"jerome1-6804","6-jerome","Lemoore","CA","Chicago","IL","1943-04-13 00:00:00",41.88531,-87.62213,36.268194,-119.817274
79615,104612,"jerome1-6821","6-jerome","Los Angeles","CA","Shaker Heights","OH","1943-04-01 00:00:00",41.473947,-81.579956,33.973951,-118.248405
79616,104618,"jerome1-6827","6-jerome","Los Angeles","CA","Des Plaines","IL","1943-04-02 00:00:00",42.048278,-87.890466,33.973951,-118.248405
79617,104627,"jerome1-6836","6-jerome","Los Angeles","CA","Cleveland","OH","1943-04-27 00:00:00",41.489381,-81.667486,33.973951,-118.248405
79618,104628,"jerome1-6837","6-jerome","Los Angeles","CA","Cleveland","OH","1943-08-18 00:00:00",41.489381,-81.667486,33.973951,-118.248405
79619,104637,"jerome1-6846","6-jerome","Hanford","CA","Cleveland","OH","1943-08-06 00:00:00",41.489381,-81.667486,36.220468,-119.71776
79620,104638,"jerome1-6847","6-jerome","Hanford","CA","Cleveland","OH","1943-08-06 00:00:00",41.489381,-81.667486,36.220468,-119.71776
79621,104642,"jerome1-6851","6-jerome","Torrance","CA","Chicago","IL","1943-06-01 00:00:00",41.88531,-87.62213,33.835665,-118.303805
79622,104643,"jerome1-6852","6-jerome","Torrance","CA","Chicago","IL","1944-06-12 00:00:00",41.88531,-87.62213,33.835665,-118.303805
79623,104657,"jerome1-6866","6-jerome","Fowler","CA","Bronx","NY","1943-09-10 00:00:00",40.863028,-73.799802,36.623402,-119.691869
79624,104661,"jerome1-6870","6-jerome","Fowler","CA","St. Louis","MO","1943-06-16 00:00:00",38.631501,-90.19231,36.623402,-119.691869
79625,104662,"jerome1-6871","6-jerome","Fowler","CA","Chicago","IL","1943-11-16 00:00:00",41.88531,-87.62213,36.623402,-119.691869
79626,104663,"jerome1-6872","6-jerome","Fowler","CA","Liberty","MO","1943-11-16 00:00:00",39.298945,-94.436314,36.623402,-119.691869
79627,104664,"jerome1-6873","6-jerome","Fowler","CA","Chicago","IL","1944-01-17 00:00:00",41.88531,-87.62213,36.623402,-119.691869
79628,104684,"jerome1-6893","6-jerome","Artesia","CA","Ft. Sheridan","IL","1943-11-03 00:00:00",42.255073,-87.818268,33.865395,-118.073148
79629,104686,"jerome1-6895","6-jerome","Artesia","CA","Ft. Sheridan","IL","1943-03-24 00:00:00",42.255073,-87.818268,33.865395,-118.073148
79630,104687,"jerome1-6896","6-jerome","Artesia","CA","Ft. Sheridan","IL","1943-03-24 00:00:00",42.255073,-87.818268,33.865395,-118.073148
79631,104690,"jerome1-6899","6-jerome","Hilo","HI","New York","NY","1944-05-09 00:00:00",40.750422,-73.996328,19.564519,-155.26203
79632,104693,"jerome1-6902","6-jerome","Topaz","UT","Detroit","MI","1943-09-01 00:00:00",42.347021,-83.060184,0,0
79633,104707,"jerome1-6916","6-jerome","Delano","CA","Monroe","MI","1943-04-01 00:00:00",41.907196,-83.472457,35.779507,-119.200825
79634,104711,"jerome1-6920","6-jerome","Los Angeles","CA","Chicago","IL","1944-01-10 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79635,104712,"jerome1-6921","6-jerome","Fresno","CA","Madison","WI","1943-06-29 00:00:00",43.06956,-89.423861,36.8411,-119.801015
79637,104719,"jerome1-6928","6-jerome","Los Angeles","CA","Chicago","IL","1943-06-04 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79638,104720,"jerome1-6929","6-jerome","Lemoore","CA","Des Moines","IA","1943-07-22 00:00:00",41.672687,-93.572173,36.268194,-119.817274
79639,104722,"jerome1-6931","6-jerome","Woodland","CA","Greeley","CO","1943-12-20 00:00:00",40.384991,-104.680631,38.74388,-121.915653
79640,104726,"jerome1-6935","6-jerome","Fresno","CA","Philadelphia","PA","1944-05-01 00:00:00",40.001811,-75.11787,36.8411,-119.801015
79641,104729,"jerome1-6938","6-jerome","Fresno","CA","Des Moines","IA","1943-11-15 00:00:00",41.672687,-93.572173,36.8411,-119.801015
79642,104732,"jerome1-6941","6-jerome","Lemoore","CA","Chicago","IL","1943-04-13 00:00:00",41.88531,-87.62213,36.268194,-119.817274
79643,104733,"jerome1-6942","6-jerome","Los Angeles","CA","Milwaukee","WI","1943-05-12 00:00:00",43.011264,-87.958409,33.973951,-118.248405
79644,104734,"jerome1-6943","6-jerome","Hanford","CA","Augusta","MI","1943-04-28 00:00:00",42.353739,-85.346599,36.220468,-119.71776
79645,104737,"jerome1-6946","6-jerome","Hanford","CA","Cleveland","OH","1943-06-29 00:00:00",41.489381,-81.667486,36.220468,-119.71776
79647,104753,"jerome1-6962","6-jerome","Sacramento","CA","Minneapolis","MN","1944-03-08 00:00:00",44.984577,-93.269097,38.380456,-121.555406
79648,104765,"jerome1-6974","6-jerome","Long Beach","CA","Chillicothe","MO","1943-11-09 00:00:00",39.795225,-93.588876,33.804309,-118.200957
79649,104776,"jerome1-6985","6-jerome","San Luis Obispo","CA","Detroit","MI","1943-10-20 00:00:00",42.347021,-83.060184,35.265573,-120.62122
79650,104779,"jerome1-6988","6-jerome","San Luis Obispo","CA","Detroit","MI","1944-06-15 00:00:00",42.347021,-83.060184,35.265573,-120.62122
79651,104787,"jerome1-6996","6-jerome","Sacramento","CA","Ordway","CO","1943-04-06 00:00:00",38.317486,-103.780036,38.380456,-121.555406
79652,104788,"jerome1-6997","6-jerome","Sacramento","CA","Ordway","CO","1943-04-06 00:00:00",38.317486,-103.780036,38.380456,-121.555406
79653,104793,"jerome1-7002","6-jerome","Fresno","CA","Grand Meadow","MN","1943-03-29 00:00:00",43.668417,-92.544587,36.8411,-119.801015
79654,104794,"jerome1-7003","6-jerome","Fresno","CA","Keenesburg","CO","1944-04-27 00:00:00",40.085322,-104.506123,36.8411,-119.801015
79655,104796,"jerome1-7005","6-jerome","Fresno","CA","Chicago","IL","1944-04-07 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79656,104797,"jerome1-7006","6-jerome","Fresno","CA","Chicago","IL","1943-09-20 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79657,104798,"jerome1-7007","6-jerome","Fresno","CA","Chicago","IL","1944-04-07 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79658,104809,"jerome1-7018","6-jerome","Sacramento","CA","Boston","MA","1944-01-19 00:00:00",42.370567,-71.026964,38.380456,-121.555406
79659,104810,"jerome1-7019","6-jerome","Sacramento","CA","New York","NY","1944-04-04 00:00:00",40.750422,-73.996328,38.380456,-121.555406
79660,104826,"jerome1-7035","6-jerome","Sacramento","CA","Chicago","IL","1944-02-22 00:00:00",41.88531,-87.62213,38.380456,-121.555406
79661,104853,"jerome1-7062","6-jerome","Lemoore","CA","Malta","MT","1944-10-28 00:00:00",48.124479,-107.783145,36.268194,-119.817274
79662,104856,"jerome1-7065","6-jerome","Lemoore","CA","Kansas City","MO","1944-02-02 00:00:00",39.102404,-94.598583,36.268194,-119.817274
79664,104880,"jerome1-7089","6-jerome","Sacramento","CA","Chicago","IL","1943-10-20 00:00:00",41.88531,-87.62213,38.380456,-121.555406
79665,104881,"jerome1-7090","6-jerome","Long Beach","CA","Ft. Lupton","CO","1943-07-21 00:00:00",40.107238,-104.801094,33.804309,-118.200957
79666,104895,"jerome1-7104","6-jerome","Fresno","CA","Excelsior","MN","1943-05-06 00:00:00",44.9033,-93.56635,36.8411,-119.801015
79667,104898,"jerome1-7107","6-jerome","Chula Vista","CA","Ann Arbor","MI","1943-03-11 00:00:00",42.266638,-83.849042,33.016928,-116.846046
79669,104912,"jerome1-7121","6-jerome","Delano","CA","Little Rock","AR","1943-06-02 00:00:00",34.746905,-92.280049,35.779507,-119.200825
79670,104952,"jerome1-7161","6-jerome","Fresno","CA","Camp Savage","MN","1942-11-13 00:00:00",44.751113,-93.367975,36.8411,-119.801015
79671,104953,"jerome1-7162","6-jerome","Sacramento","CA","Dayton","OH","1943-09-13 00:00:00",39.750471,-84.268593,38.380456,-121.555406
79672,104954,"jerome1-7163","6-jerome","Sacramento","CA","Dayton","OH","1943-09-01 00:00:00",39.750471,-84.268593,38.380456,-121.555406
79673,104972,"jerome1-7181","6-jerome","Fresno","CA","Ann Arbor","MI","1944-03-17 00:00:00",42.266638,-83.849042,36.8411,-119.801015
79674,104977,"jerome1-7186","6-jerome","Earlimart","CA","Fruitdale","SD","1943-05-12 00:00:00",44.66913,-103.697073,35.875918,-119.262323
79675,104982,"jerome1-7191","6-jerome","Earlimart","CA","Monroe","MI","1943-04-17 00:00:00",41.907196,-83.472457,35.875918,-119.262323
79676,104994,"jerome1-7203","6-jerome","Sacramento","CA","St. Charles","IL","1943-05-04 00:00:00",41.930757,-88.298737,38.380456,-121.555406
79677,105012,"jerome1-7221","6-jerome","Long Beach","CA","Chicago","IL","1944-02-08 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79678,105013,"jerome1-7222","6-jerome","Long Beach","CA","Chicago","IL","1944-02-08 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79679,105032,"jerome1-7241","6-jerome","Long Beach","CA","Denver","CO","1944-07-11 00:00:00",39.760189,-104.996553,33.804309,-118.200957
79680,105033,"jerome1-7242","6-jerome","Long Beach","CA","Henderson","CO","1944-01-10 00:00:00",39.879235,-104.883581,33.804309,-118.200957
79681,105045,"jerome1-7254","6-jerome","Delano","CA","Chicago","IL","1944-04-14 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79682,105051,"jerome1-7260","6-jerome","Delano","CA","Chicago","IL","1943-06-14 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79683,105056,"jerome1-7265","6-jerome","Wilmington","CA","Cleveland","OH","1943-07-06 00:00:00",41.489381,-81.667486,33.779417,-118.253853
79684,105058,"jerome1-7267","6-jerome","Wilmington","CA","Chicago","IL","1943-12-08 00:00:00",41.88531,-87.62213,33.779417,-118.253853
79685,105063,"jerome1-7272","6-jerome","Los Angeles","CA","Ft. Collins","CO","1943-01-07 00:00:00",40.594597,-105.127416,33.973951,-118.248405
79686,105067,"jerome1-7276","6-jerome","Los Angeles","CA","Cleveland","OH","1943-06-24 00:00:00",41.489381,-81.667486,33.973951,-118.248405
79687,105069,"jerome1-7278","6-jerome","Los Angeles","CA","Chicago","IL","1943-06-15 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79688,105070,"jerome1-7279","6-jerome","Los Angeles","CA","Cleveland","OH","1943-06-14 00:00:00",41.489381,-81.667486,33.973951,-118.248405
79689,105076,"jerome1-7285","6-jerome","Fresno","CA","Chicago","IL","1943-06-07 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79690,105096,"jerome1-7305","6-jerome","Long Beach","CA","Lincoln","NE","1943-06-22 00:00:00",40.865142,-96.823133,33.804309,-118.200957
79691,105097,"jerome1-7306","6-jerome","Long Beach","CA","Wheatridge","CO","1943-06-29 00:00:00",39.776986,-105.108182,33.804309,-118.200957
79692,105104,"jerome1-7313","6-jerome","Los Angeles","CA","Chicago","IL","1943-08-17 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79693,105118,"jerome1-7327","6-jerome","Delano","CA","Chicago","IL","1943-08-31 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79694,105125,"jerome1-7334","6-jerome","Fresno","CA","Indianapolis","IN","1944-01-06 00:00:00",39.775092,-86.13216,36.8411,-119.801015
79695,105129,"jerome1-7338","6-jerome","Fresno","CA","New York","NY","1944-05-11 00:00:00",40.750422,-73.996328,36.8411,-119.801015
79696,105139,"jerome1-7348","6-jerome","Florin","CA","Chicago","IL","1944-02-11 00:00:00",41.88531,-87.62213,39.902424,-122.491767
79697,105163,"jerome1-7372","6-jerome","Los Angeles","CA","Chicago","IL","1943-11-06 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79698,105171,"jerome1-7380","6-jerome","Los Angeles","CA","New York","NY","1944-03-20 00:00:00",40.750422,-73.996328,33.973951,-118.248405
79699,105173,"jerome1-7382","6-jerome","Los Angeles","CA","Chicago","IL","1943-06-15 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79700,105178,"jerome1-7387","6-jerome","San Pedro","CA","Chicago","IL","1944-03-01 00:00:00",41.88531,-87.62213,33.753088,-118.253053
79701,105182,"jerome1-7391","6-jerome","Long Beach","CA","Chicago (Rohwer)","IL","1944-02-16 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79702,105183,"jerome1-7392","6-jerome","Long Beach","CA","Chicago","IL","1944-04-27 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79703,105184,"jerome1-7393","6-jerome","Long Beach","CA","St. Louis","MO","1943-02-04 00:00:00",38.631501,-90.19231,33.804309,-118.200957
79704,105185,"jerome1-7394","6-jerome","Long Beach","CA","Ann Arbor","MI","1943-09-01 00:00:00",42.266638,-83.849042,33.804309,-118.200957
79705,105199,"jerome1-7408","6-jerome","Wilmington","CA","Cleveland","OH","1943-11-18 00:00:00",41.489381,-81.667486,33.779417,-118.253853
79706,105200,"jerome1-7409","6-jerome","Wilmington","CA","Cleveland","OH","1943-11-18 00:00:00",41.489381,-81.667486,33.779417,-118.253853
79707,105201,"jerome1-7410","6-jerome","Wilmington","CA","Little Rock","AR","1943-04-29 00:00:00",34.746905,-92.280049,33.779417,-118.253853
79708,105206,"jerome1-7415","6-jerome","Long Beach","CA","Rocky Ford","CO","1943-06-08 00:00:00",37.995867,-103.708332,33.804309,-118.200957
79709,105207,"jerome1-7416","6-jerome","Long Beach","CA","Rocky Ford","CO","1943-06-08 00:00:00",37.995867,-103.708332,33.804309,-118.200957
79710,105215,"jerome1-7424","6-jerome","Los Angeles","CA","Cleveland","OH","1943-06-18 00:00:00",41.489381,-81.667486,33.973951,-118.248405
79711,105218,"jerome1-7427","6-jerome","Fresno","CA","Cleveland","OH","1943-06-05 00:00:00",41.489381,-81.667486,36.8411,-119.801015
79712,105235,"jerome1-7444","6-jerome","Redondo Beach","CA","Chicago","IL","1944-01-13 00:00:00",41.88531,-87.62213,33.830006,-118.387124
79714,105241,"jerome1-7450","6-jerome","Pasadena","CA","St. Louis","MO","1943-04-08 00:00:00",38.631501,-90.19231,33.786594,-118.298662
79716,105244,"jerome1-7453","6-jerome","Fresno","CA","Chicago","IL","1943-12-08 00:00:00",41.88531,-87.62213,36.8411,-119.801015
79719,105271,"jerome1-7480","6-jerome","Long Beach","CA","Cleveland","OH","1944-04-11 00:00:00",41.489381,-81.667486,33.804309,-118.200957
79720,105298,"jerome1-7507","6-jerome","San Francisco","CA","New York","NY","1943-08-19 00:00:00",40.750422,-73.996328,37.776646,-122.417481
79721,105302,"jerome1-7511","6-jerome","Strathmore","CA","Monroe","MI","1943-04-01 00:00:00",41.907196,-83.472457,36.137375,-119.039111
79722,105304,"jerome1-7513","6-jerome","Strathmore","CA","Columbus","OH","1943-09-08 00:00:00",40.100924,-83.013402,36.137375,-119.039111
79723,105315,"jerome1-7524","6-jerome","Torrance","CA","Chicago","IL","1944-01-27 00:00:00",41.88531,-87.62213,33.835665,-118.303805
79724,105318,"jerome1-7527","6-jerome","Torrance","CA","Cleveland","OH","1944-01-28 00:00:00",41.489381,-81.667486,33.835665,-118.303805
79725,105322,"jerome1-7531","6-jerome","Torrance","CA","Nisland","ND","1943-05-31 00:00:00",0,0,33.835665,-118.303805
79726,105323,"jerome1-7532","6-jerome","Los Angeles","CA","St. Paul","MN","1943-08-02 00:00:00",44.951483,-93.090649,33.973951,-118.248405
79727,105339,"jerome1-7548","6-jerome","Long Beach","CA","Detroit","MI","1943-12-07 00:00:00",42.347021,-83.060184,33.804309,-118.200957
79728,105340,"jerome1-7549","6-jerome","Long Beach","CA","Cleveland","OH","1943-06-29 00:00:00",41.489381,-81.667486,33.804309,-118.200957
79730,105369,"jerome1-7578","6-jerome","Hanford","CA","Chicago","IL","1943-04-05 00:00:00",41.88531,-87.62213,36.220468,-119.71776
79734,105387,"jerome1-7596","6-jerome","Wilmington","CA","New York","NY","1943-09-27 00:00:00",40.750422,-73.996328,33.779417,-118.253853
79735,105390,"jerome1-7599","6-jerome","Los Angeles","CA","Chicago","IL","1943-08-04 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79736,105393,"jerome1-7602","6-jerome","Wilmington","CA","Cincinnati","OH","1943-11-26 00:00:00",39.166759,-84.53822,33.779417,-118.253853
79737,105411,"jerome1-7620","6-jerome","Florin","CA","Cleveland","OH","1944-03-01 00:00:00",41.489381,-81.667486,39.902424,-122.491767
79739,105449,"jerome1-7658","6-jerome","Lomita","CA","Detroit","MI","1943-12-01 00:00:00",42.347021,-83.060184,33.79224,-118.31507
79740,105450,"jerome1-7659","6-jerome","Lomita","CA","Chicago","IL","1944-03-03 00:00:00",41.88531,-87.62213,33.79224,-118.31507
79741,105451,"jerome1-7660","6-jerome","Lomita","CA","Detroit","MI","1943-12-01 00:00:00",42.347021,-83.060184,33.79224,-118.31507
79742,105452,"jerome1-7661","6-jerome","Lomita","CA","Detroit","MI","1944-02-04 00:00:00",42.347021,-83.060184,33.79224,-118.31507
79743,105456,"jerome1-7665","6-jerome","Laton","CA","Detroit","MI","1943-07-27 00:00:00",42.347021,-83.060184,36.445649,-119.696386
79744,105457,"jerome1-7666","6-jerome","Fresno","CA","Lansdowne","PA","1944-01-15 00:00:00",39.93817,-75.27185,36.8411,-119.801015
79745,105462,"jerome1-7671","6-jerome","Delano","CA","Chicago","IL","1943-12-27 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79746,105463,"jerome1-7672","6-jerome","Delano","CA","Chicago","IL","1943-12-27 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79747,105466,"jerome1-7675","6-jerome","Corcoran","CA","Chicago","IL","1943-03-31 00:00:00",41.88531,-87.62213,36.09801,-119.5604
79748,105467,"jerome1-7676","6-jerome","Corcoran","CA","Camp Savage","MN","1942-11-13 00:00:00",44.751113,-93.367975,36.09801,-119.5604
79749,105469,"jerome1-7678","6-jerome","Honolulu","HI","Boston","MA","1944-06-30 00:00:00",42.370567,-71.026964,24.859832,-168.021815
79750,105474,"jerome1-7683","6-jerome","Long Beach","CA","Cincinnati","OH","1943-08-09 00:00:00",39.166759,-84.53822,33.804309,-118.200957
79751,105475,"jerome1-7684","6-jerome","Long Beach","CA","Cincinnati","OH","1943-08-09 00:00:00",39.166759,-84.53822,33.804309,-118.200957
79752,105478,"jerome1-7687","6-jerome","Long Beach","CA","Detroit","MI","1944-01-12 00:00:00",42.347021,-83.060184,33.804309,-118.200957
79753,105479,"jerome1-7688","6-jerome","Long Beach","CA","Glasgow","MT","1944-01-12 00:00:00",48.19502,-106.63616,33.804309,-118.200957
79754,105486,"jerome1-7695","6-jerome","Hanford","CA","Highland Park","IL","1944-04-17 00:00:00",42.187424,-87.811865,36.220468,-119.71776
79755,105487,"jerome1-7696","6-jerome","Hanford","CA","Chicago","IL","1943-07-22 00:00:00",41.88531,-87.62213,36.220468,-119.71776
79756,105488,"jerome1-7697","6-jerome","Hanford","CA","Chicago","IL","1943-07-22 00:00:00",41.88531,-87.62213,36.220468,-119.71776
79757,105516,"jerome1-7725","6-jerome","Lindsay","CA","Smithfield","UT","1943-05-11 00:00:00",41.801798,-111.910101,36.20301,-119.08816
79758,105528,"jerome1-7737","6-jerome","Parlier","CA","Chicago","IL","1943-07-19 00:00:00",41.88531,-87.62213,36.61162,-119.52707
79760,105530,"jerome1-7739","6-jerome","Parlier","CA","Marshall","MN","1943-04-05 00:00:00",44.460429,-95.785872,36.61162,-119.52707
79761,105531,"jerome1-7740","6-jerome","Parlier","CA","Jackson","MI","1943-07-07 00:00:00",42.248979,-84.421104,36.61162,-119.52707
79762,105536,"jerome1-7745","6-jerome","San Pedro","CA","Buffalo","NY","1944-05-24 00:00:00",42.89606,-78.886424,33.753088,-118.253053
79763,105540,"jerome1-7749","6-jerome","Fresno","CA","Detroit","MI","1943-08-26 00:00:00",42.347021,-83.060184,36.8411,-119.801015
79764,105541,"jerome1-7750","6-jerome","Fresno","CA","Detroit","MI","1943-07-27 00:00:00",42.347021,-83.060184,36.8411,-119.801015
79766,105568,"jerome1-7777","6-jerome","Hanford","CA","Detroit","MI","1943-09-09 00:00:00",42.347021,-83.060184,36.220468,-119.71776
79768,105572,"jerome1-7781","6-jerome","Hanford","CA","Detroit","MI","1944-05-31 00:00:00",42.347021,-83.060184,36.220468,-119.71776
79769,105573,"jerome1-7782","6-jerome","San Diego","CA","Little Rock","AR","1943-04-29 00:00:00",34.746905,-92.280049,32.724103,-117.170912
79772,105597,"jerome1-7806","6-jerome","Lomita","CA","Cleveland","OH","1944-04-12 00:00:00",41.489381,-81.667486,33.79224,-118.31507
79773,105598,"jerome1-7807","6-jerome","Lomita","CA","Cleveland","OH","1944-04-12 00:00:00",41.489381,-81.667486,33.79224,-118.31507
79774,105619,"jerome1-7828","6-jerome","Long Beach","CA","Cleveland","OH","1944-04-20 00:00:00",41.489381,-81.667486,33.804309,-118.200957
79775,105621,"jerome1-7830","6-jerome","Long Beach","CA","Ann Arbor","MI","1943-07-20 00:00:00",42.266638,-83.849042,33.804309,-118.200957
79776,105628,"jerome1-7837","6-jerome","Long Beach","CA","Chicago","IL","1944-05-23 00:00:00",41.88531,-87.62213,33.804309,-118.200957
79777,105635,"jerome1-7844","6-jerome","Los Angeles","CA","Chicago","IL","1943-09-08 00:00:00",41.88531,-87.62213,33.973951,-118.248405
79778,105645,"jerome1-7854","6-jerome","Lomita","CA","Chicago","IL","1943-12-07 00:00:00",41.88531,-87.62213,33.79224,-118.31507
79779,105654,"jerome1-7863","6-jerome","Sacramento","CA","Little Rock","AR","1944-04-22 00:00:00",34.746905,-92.280049,38.380456,-121.555406
79780,105655,"jerome1-7864","6-jerome","Fresno","CA","Camp Savage","MN","1942-11-13 00:00:00",44.751113,-93.367975,36.8411,-119.801015
79783,105714,"jerome1-7923","6-jerome","Harbor City","CA","Detroit","MI","1944-06-12 00:00:00",42.347021,-83.060184,33.79002,-118.29785
79787,105727,"jerome1-7936","6-jerome","Montebello","CA","Detroit","MI","1943-10-20 00:00:00",42.347021,-83.060184,34.00946,-118.10535
79789,105757,"jerome1-7966","6-jerome","Sacramento","CA","Skokie","IL","1943-03-16 00:00:00",42.035259,-87.729928,38.380456,-121.555406
79790,105758,"jerome1-7967","6-jerome","Sacramento","CA","St. Louis","MO","1944-03-28 00:00:00",38.631501,-90.19231,38.380456,-121.555406
79791,105760,"jerome1-7969","6-jerome","Delano","CA","Chicago","IL","1943-09-28 00:00:00",41.88531,-87.62213,35.779507,-119.200825
79792,105763,"jerome1-7972","6-jerome","Torrance","CA","Chicago","IL","1944-05-24 00:00:00",41.88531,-87.62213,33.835665,-118.303805
79793,105766,"jerome1-7975","6-jerome","Laton","CA","Chicago","IL","1943-07-22 00:00:00",41.88531,-87.62213,36.445649,-119.696386
79794,105780,"jerome1-7989","6-jerome","Torrance","CA","Cleveland","OH","1943-06-18 00:00:00",41.489381,-81.667486,33.835665,-118.303805
79795,105784,"jerome1-7993","6-jerome","Los Angeles","CA","Ann Arbor","MI","1943-02-09 00:00:00",42.266638,-83.849042,33.973951,-118.248405
79796,105787,"jerome1-7996","6-jerome","Laton","CA","Clayton","MO","1943-07-13 00:00:00",39.897521,-93.934987,36.445649,-119.696386
79797,105797,"jerome1-8006","6-jerome","Fresno","CA","Detroit","MI","1944-02-09 00:00:00",42.347021,-83.060184,36.8411,-119.801015
79798,105820,"jerome1-8029","6-jerome","Fresno","CA","Omaha","NE","1944-02-02 00:00:00",41.291736,-96.171104,36.8411,-119.801015
79799,105840,"jerome1-8049","6-jerome","Pixley","CA","Des Moines","IA","1943-09-30 00:00:00",41.672687,-93.572173,35.977,-119.28886
79800,105841,"jerome1-8050","6-jerome","Pixley","CA","Des Moines","IA","1944-01-26 00:00:00",41.672687,-93.572173,35.977,-119.28886
79802,105888,"jerome1-8097","6-jerome","Long Beach","CA","Ann Arbor","MI","1943-08-30 00:00:00",42.266638,-83.849042,33.804309,-118.200957
79803,105889,"jerome1-8098","6-jerome","Long Beach","CA","Detroit","MI","1943-05-18 00:00:00",42.347021,-83.060184,33.804309,-118.200957
79804,105890,"jerome1-8099","6-jerome","Long Beach","CA","Ann Arbor","MI","1943-08-30 00:00:00",42.266638,-83.849042,33.804309,-118.200957
79805,105897,"jerome1-8106","6-jerome","Artesia","CA","Blanca","CO","1943-04-12 00:00:00",37.435812,-105.57348,33.865395,-118.073148
79806,105898,"jerome1-8107","6-jerome","Artesia","CA","Green Lake","WI","1943-08-19 00:00:00",43.85627,-88.985883,33.865395,-118.073148
79807,105899,"jerome1-8108","6-jerome","Artesia","CA","Chicago","IL","1944-04-18 00:00:00",41.88531,-87.62213,33.865395,-118.073148
